Result_ID,Result,Query_ID,Query_Natural_Language,"Worker_Assessment(Popular & answers query=1, Unpopular & answers query=2, Partially answers=3, Irrelevant=4)"
24825,On_the_Town_(film)  starring  Frank_Sinatra On_the_Town_(film)  producer  Roger_Edens ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",1
24825,On_the_Town_(film)  starring  Frank_Sinatra On_the_Town_(film)  producer  Roger_Edens ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",2
25205,Raymond_Lam  genre  Rhythm_and_blues Raymond_Lam  award  The_Master_of_Tai_Chi_(TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25205,Raymond_Lam  genre  Rhythm_and_blues Raymond_Lam  award  The_Master_of_Tai_Chi_(TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25205,Raymond_Lam  genre  Rhythm_and_blues Raymond_Lam  award  The_Master_of_Tai_Chi_(TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25205,Raymond_Lam  genre  Rhythm_and_blues Raymond_Lam  award  The_Master_of_Tai_Chi_(TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25205,Raymond_Lam  genre  Rhythm_and_blues Raymond_Lam  award  The_Master_of_Tai_Chi_(TV_series) ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25015, 25025, 25035, 25045, 25055, 25065, 25075, 25086",NASCAR_on_CBS  starring  NASCAR_on_CBS NASCAR_on_CBS  producer  Bob_Stenner ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"25015, 25025, 25035, 25045, 25055, 25065, 25075, 25086",NASCAR_on_CBS  starring  NASCAR_on_CBS NASCAR_on_CBS  producer  Bob_Stenner ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"25015, 25025, 25035, 25045, 25055, 25065, 25075, 25086",NASCAR_on_CBS  starring  NASCAR_on_CBS NASCAR_on_CBS  producer  Bob_Stenner ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"25015, 25025, 25035, 25045, 25055, 25065, 25075, 25086",NASCAR_on_CBS  starring  NASCAR_on_CBS NASCAR_on_CBS  producer  Bob_Stenner ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"25015, 25025, 25035, 25045, 25055, 25065, 25075, 25086",NASCAR_on_CBS  starring  NASCAR_on_CBS NASCAR_on_CBS  producer  Bob_Stenner ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"24148, 24158",Sleeper_(1973_film)  starring  Woody_Allen Sleeper_(1973_film)  distributor  United_Artists ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24148, 24158",Sleeper_(1973_film)  starring  Woody_Allen Sleeper_(1973_film)  distributor  United_Artists ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24148, 24158",Sleeper_(1973_film)  starring  Woody_Allen Sleeper_(1973_film)  distributor  United_Artists ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24148, 24158",Sleeper_(1973_film)  starring  Woody_Allen Sleeper_(1973_film)  distributor  United_Artists ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24148, 24158",Sleeper_(1973_film)  starring  Woody_Allen Sleeper_(1973_film)  distributor  United_Artists ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"23295, 23325, 23335, 23345, 23355, 23365, 23375, 23385, 23477",Love_and_Death  starring  Woody_Allen Love_and_Death  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23295, 23325, 23335, 23345, 23355, 23365, 23375, 23385, 23477",Love_and_Death  starring  Woody_Allen Love_and_Death  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23295, 23325, 23335, 23345, 23355, 23365, 23375, 23385, 23477",Love_and_Death  starring  Woody_Allen Love_and_Death  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23295, 23325, 23335, 23345, 23355, 23365, 23375, 23385, 23477",Love_and_Death  starring  Woody_Allen Love_and_Death  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23295, 23325, 23335, 23345, 23355, 23365, 23375, 23385, 23477",Love_and_Death  starring  Woody_Allen Love_and_Death  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"21967, 21957, 22007, 21977, 21997, 21987, 22017, 22027, 22037",Martin_Millett  occupation  Archaeology Martin_Millett  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21967, 21957, 22007, 21977, 21997, 21987, 22017, 22027, 22037",Martin_Millett  occupation  Archaeology Martin_Millett  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,1
"21967, 21957, 22007, 21977, 21997, 21987, 22017, 22027, 22037",Martin_Millett  occupation  Archaeology Martin_Millett  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,1
"21967, 21957, 22007, 21977, 21997, 21987, 22017, 22027, 22037",Martin_Millett  occupation  Archaeology Martin_Millett  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,3
"21967, 21957, 22007, 21977, 21997, 21987, 22017, 22027, 22037",Martin_Millett  occupation  Archaeology Martin_Millett  almaMater  University_of_Oxford ,248,Give me the name of a Doctor that graduated from Oxford University?,1
"24327, 24337, 24347, 24357, 24367, 24377, 24387, 24397",Fading_Gigolo  starring  Woody_Allen Fading_Gigolo  musicComposer  Abraham_Laboriel ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24327, 24337, 24347, 24357, 24367, 24377, 24387, 24397",Fading_Gigolo  starring  Woody_Allen Fading_Gigolo  musicComposer  Abraham_Laboriel ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24327, 24337, 24347, 24357, 24367, 24377, 24387, 24397",Fading_Gigolo  starring  Woody_Allen Fading_Gigolo  musicComposer  Abraham_Laboriel ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24327, 24337, 24347, 24357, 24367, 24377, 24387, 24397",Fading_Gigolo  starring  Woody_Allen Fading_Gigolo  musicComposer  Abraham_Laboriel ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24327, 24337, 24347, 24357, 24367, 24377, 24387, 24397",Fading_Gigolo  starring  Woody_Allen Fading_Gigolo  musicComposer  Abraham_Laboriel ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
22562,Match_Point  director  Woody_Allen Match_Point  director  Woody_Allen ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,1
22562,Match_Point  director  Woody_Allen Match_Point  director  Woody_Allen ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
22562,Match_Point  director  Woody_Allen Match_Point  director  Woody_Allen ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,3
22562,Match_Point  director  Woody_Allen Match_Point  director  Woody_Allen ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
22562,Match_Point  director  Woody_Allen Match_Point  director  Woody_Allen ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,3
"25294, 25304, 25315, 25325, 25335, 25347, 25355, 25366",Fulgencio_ArgBCelles  genre  Novel Fulgencio_ArgBCelles  award  Premio_Principado_de_Asturias ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25294, 25304, 25315, 25325, 25335, 25347, 25355, 25366",Fulgencio_ArgBCelles  genre  Novel Fulgencio_ArgBCelles  award  Premio_Principado_de_Asturias ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"25294, 25304, 25315, 25325, 25335, 25347, 25355, 25366",Fulgencio_ArgBCelles  genre  Novel Fulgencio_ArgBCelles  award  Premio_Principado_de_Asturias ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",1
"25294, 25304, 25315, 25325, 25335, 25347, 25355, 25366",Fulgencio_ArgBCelles  genre  Novel Fulgencio_ArgBCelles  award  Premio_Principado_de_Asturias ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"25294, 25304, 25315, 25325, 25335, 25347, 25355, 25366",Fulgencio_ArgBCelles  genre  Novel Fulgencio_ArgBCelles  award  Premio_Principado_de_Asturias ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",3
"24325, 24335, 24345, 24355, 24365, 24375, 24385, 24395, 24408",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  starring  Brian_Markinson ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24325, 24335, 24345, 24355, 24365, 24375, 24385, 24395, 24408",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  starring  Brian_Markinson ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24325, 24335, 24345, 24355, 24365, 24375, 24385, 24395, 24408",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  starring  Brian_Markinson ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24325, 24335, 24345, 24355, 24365, 24375, 24385, 24395, 24408",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  starring  Brian_Markinson ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,2
"24325, 24335, 24345, 24355, 24365, 24375, 24385, 24395, 24408",The_Curse_of_the_Jade_Scorpion  starring  Woody_Allen The_Curse_of_the_Jade_Scorpion  starring  Brian_Markinson ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"23296, 23326, 23336, 23346, 23356, 23366, 23376, 23386, 23417, 23427, 23436, 23446, 23456, 23466, 23475",Small_Time_Crooks  starring  Woody_Allen Small_Time_Crooks  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23296, 23326, 23336, 23346, 23356, 23366, 23376, 23386, 23417, 23427, 23436, 23446, 23456, 23466, 23475",Small_Time_Crooks  starring  Woody_Allen Small_Time_Crooks  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23296, 23326, 23336, 23346, 23356, 23366, 23376, 23386, 23417, 23427, 23436, 23446, 23456, 23466, 23475",Small_Time_Crooks  starring  Woody_Allen Small_Time_Crooks  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23296, 23326, 23336, 23346, 23356, 23366, 23376, 23386, 23417, 23427, 23436, 23446, 23456, 23466, 23475",Small_Time_Crooks  starring  Woody_Allen Small_Time_Crooks  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"23296, 23326, 23336, 23346, 23356, 23366, 23376, 23386, 23417, 23427, 23436, 23446, 23456, 23466, 23475",Small_Time_Crooks  starring  Woody_Allen Small_Time_Crooks  writer  Woody_Allen ,251,Give me the name of a movie starred by Woody Allen and the name of the movie's writer ?,1
"22743, 22793, 22703, 22713, 22723, 22673, 22553, 22563, 22573, 22583, 22593, 22603, 22613, 22623, 22633, 22643, 22653, 22733, 22663, 22683, 22693, 22753, 22763, 22773, 22783, 22803, 22813, 22823",Match_Point  writer  Woody_Allen Match_Point  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,3
"22743, 22793, 22703, 22713, 22723, 22673, 22553, 22563, 22573, 22583, 22593, 22603, 22613, 22623, 22633, 22643, 22653, 22733, 22663, 22683, 22693, 22753, 22763, 22773, 22783, 22803, 22813, 22823",Match_Point  writer  Woody_Allen Match_Point  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,3
"22743, 22793, 22703, 22713, 22723, 22673, 22553, 22563, 22573, 22583, 22593, 22603, 22613, 22623, 22633, 22643, 22653, 22733, 22663, 22683, 22693, 22753, 22763, 22773, 22783, 22803, 22813, 22823",Match_Point  writer  Woody_Allen Match_Point  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22743, 22793, 22703, 22713, 22723, 22673, 22553, 22563, 22573, 22583, 22593, 22603, 22613, 22623, 22633, 22643, 22653, 22733, 22663, 22683, 22693, 22753, 22763, 22773, 22783, 22803, 22813, 22823",Match_Point  writer  Woody_Allen Match_Point  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,1
"22743, 22793, 22703, 22713, 22723, 22673, 22553, 22563, 22573, 22583, 22593, 22603, 22613, 22623, 22633, 22643, 22653, 22733, 22663, 22683, 22693, 22753, 22763, 22773, 22783, 22803, 22813, 22823",Match_Point  writer  Woody_Allen Match_Point  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,3
"22904, 22912, 22924, 22934, 22945, 22955, 22965",Monday_Night_Golf  creator  ESPN Monday_Night_Golf  starring  Tiger_Woods ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22904, 22912, 22924, 22934, 22945, 22955, 22965",Monday_Night_Golf  creator  ESPN Monday_Night_Golf  starring  Tiger_Woods ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22904, 22912, 22924, 22934, 22945, 22955, 22965",Monday_Night_Golf  creator  ESPN Monday_Night_Golf  starring  Tiger_Woods ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22904, 22912, 22924, 22934, 22945, 22955, 22965",Monday_Night_Golf  creator  ESPN Monday_Night_Golf  starring  Tiger_Woods ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22904, 22912, 22924, 22934, 22945, 22955, 22965",Monday_Night_Golf  creator  ESPN Monday_Night_Golf  starring  Tiger_Woods ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"25014, 25024, 25034, 25044, 25054, 25064, 25074",All_Jokes_Aside_(film)  starring  Jamie_Foxx All_Jokes_Aside_(film)  producer  Otis_Edwards ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"25014, 25024, 25034, 25044, 25054, 25064, 25074",All_Jokes_Aside_(film)  starring  Jamie_Foxx All_Jokes_Aside_(film)  producer  Otis_Edwards ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"25014, 25024, 25034, 25044, 25054, 25064, 25074",All_Jokes_Aside_(film)  starring  Jamie_Foxx All_Jokes_Aside_(film)  producer  Otis_Edwards ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"25014, 25024, 25034, 25044, 25054, 25064, 25074",All_Jokes_Aside_(film)  starring  Jamie_Foxx All_Jokes_Aside_(film)  producer  Otis_Edwards ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"25014, 25024, 25034, 25044, 25054, 25064, 25074",All_Jokes_Aside_(film)  starring  Jamie_Foxx All_Jokes_Aside_(film)  producer  Otis_Edwards ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"22659, 22668, 22678, 22692",10_to_11  producer  Nida_Karabol_Akdeniz 10_to_11  director  Pelin_Esmer ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22659, 22668, 22678, 22692",10_to_11  producer  Nida_Karabol_Akdeniz 10_to_11  director  Pelin_Esmer ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22659, 22668, 22678, 22692",10_to_11  producer  Nida_Karabol_Akdeniz 10_to_11  director  Pelin_Esmer ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22659, 22668, 22678, 22692",10_to_11  producer  Nida_Karabol_Akdeniz 10_to_11  director  Pelin_Esmer ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"22659, 22668, 22678, 22692",10_to_11  producer  Nida_Karabol_Akdeniz 10_to_11  director  Pelin_Esmer ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,4
"24146, 24157",Picking_Up_the_Pieces_(film)  starring  Woody_Allen Picking_Up_the_Pieces_(film)  htt//xmlns.com/foaf/0.1/name  Picking Up the Pieces ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24146, 24157",Picking_Up_the_Pieces_(film)  starring  Woody_Allen Picking_Up_the_Pieces_(film)  htt//xmlns.com/foaf/0.1/name  Picking Up the Pieces ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24146, 24157",Picking_Up_the_Pieces_(film)  starring  Woody_Allen Picking_Up_the_Pieces_(film)  htt//xmlns.com/foaf/0.1/name  Picking Up the Pieces ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24146, 24157",Picking_Up_the_Pieces_(film)  starring  Woody_Allen Picking_Up_the_Pieces_(film)  htt//xmlns.com/foaf/0.1/name  Picking Up the Pieces ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24146, 24157",Picking_Up_the_Pieces_(film)  starring  Woody_Allen Picking_Up_the_Pieces_(film)  htt//xmlns.com/foaf/0.1/name  Picking Up the Pieces ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24328, 24338, 24348, 24358, 24368, 24378",Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Woody_Allen Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Jean_De_Baer ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24328, 24338, 24348, 24358, 24368, 24378",Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Woody_Allen Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Jean_De_Baer ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24328, 24338, 24348, 24358, 24368, 24378",Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Woody_Allen Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Jean_De_Baer ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24328, 24338, 24348, 24358, 24368, 24378",Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Woody_Allen Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Jean_De_Baer ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24328, 24338, 24348, 24358, 24368, 24378",Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Woody_Allen Men_of_Crisis:_The_Harvey_Wallinger_Story  starring  Jean_De_Baer ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
25218,Michael_Lira  genre  Alternative_rock Michael_Lira  award  Australian_Academy_of_Cinema_and_Television_Arts ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25218,Michael_Lira  genre  Alternative_rock Michael_Lira  award  Australian_Academy_of_Cinema_and_Television_Arts ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25218,Michael_Lira  genre  Alternative_rock Michael_Lira  award  Australian_Academy_of_Cinema_and_Television_Arts ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25218,Michael_Lira  genre  Alternative_rock Michael_Lira  award  Australian_Academy_of_Cinema_and_Television_Arts ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
25218,Michael_Lira  genre  Alternative_rock Michael_Lira  award  Australian_Academy_of_Cinema_and_Television_Arts ,243,"Give me the name of a national-book-award-winning author, who writes thriller novels ?  ",4
"24323, 24333, 24343, 24353, 24363, 24373",Casting_By  starring  Woody_Allen Casting_By  starring  Jon_Voight ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,4
"24323, 24333, 24343, 24353, 24363, 24373",Casting_By  starring  Woody_Allen Casting_By  starring  Jon_Voight ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24323, 24333, 24343, 24353, 24363, 24373",Casting_By  starring  Woody_Allen Casting_By  starring  Jon_Voight ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24323, 24333, 24343, 24353, 24363, 24373",Casting_By  starring  Woody_Allen Casting_By  starring  Jon_Voight ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24323, 24333, 24343, 24353, 24363, 24373",Casting_By  starring  Woody_Allen Casting_By  starring  Jon_Voight ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24130, 24162, 24171, 24181, 24191, 24201, 24211, 24220, 24263, 24273, 24283, 24293, 24301, 24311, 24401",The_Purple_Rose_of_Cairo  writer  Woody_Allen The_Purple_Rose_of_Cairo  musicComposer  Dick_Hyman ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24130, 24162, 24171, 24181, 24191, 24201, 24211, 24220, 24263, 24273, 24283, 24293, 24301, 24311, 24401",The_Purple_Rose_of_Cairo  writer  Woody_Allen The_Purple_Rose_of_Cairo  musicComposer  Dick_Hyman ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24130, 24162, 24171, 24181, 24191, 24201, 24211, 24220, 24263, 24273, 24283, 24293, 24301, 24311, 24401",The_Purple_Rose_of_Cairo  writer  Woody_Allen The_Purple_Rose_of_Cairo  musicComposer  Dick_Hyman ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,1
"24130, 24162, 24171, 24181, 24191, 24201, 24211, 24220, 24263, 24273, 24283, 24293, 24301, 24311, 24401",The_Purple_Rose_of_Cairo  writer  Woody_Allen The_Purple_Rose_of_Cairo  musicComposer  Dick_Hyman ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"24130, 24162, 24171, 24181, 24191, 24201, 24211, 24220, 24263, 24273, 24283, 24293, 24301, 24311, 24401",The_Purple_Rose_of_Cairo  writer  Woody_Allen The_Purple_Rose_of_Cairo  musicComposer  Dick_Hyman ,246,Give me the name of a movie that Woody Allen had starred in and Dick Hyman had worked in ? ,3
"25396, 25575",Flipped_(film)  starring  Aidan_Quinn Flipped_(film)  starring  John_Mahoney ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25396, 25575",Flipped_(film)  starring  Aidan_Quinn Flipped_(film)  starring  John_Mahoney ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25396, 25575",Flipped_(film)  starring  Aidan_Quinn Flipped_(film)  starring  John_Mahoney ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25396, 25575",Flipped_(film)  starring  Aidan_Quinn Flipped_(film)  starring  John_Mahoney ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,3
"25396, 25575",Flipped_(film)  starring  Aidan_Quinn Flipped_(film)  starring  John_Mahoney ,244,Give me the name of a show that is starred by both Frank Sinatra and John Mahoney ?  ,4
"22880, 22891, 22901, 22915",Brocket_99  creator  Brocket_99 Brocket_99  starring  Brocket_99 ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,3
"22880, 22891, 22901, 22915",Brocket_99  creator  Brocket_99 Brocket_99  starring  Brocket_99 ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22880, 22891, 22901, 22915",Brocket_99  creator  Brocket_99 Brocket_99  starring  Brocket_99 ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22880, 22891, 22901, 22915",Brocket_99  creator  Brocket_99 Brocket_99  starring  Brocket_99 ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22880, 22891, 22901, 22915",Brocket_99  creator  Brocket_99 Brocket_99  starring  Brocket_99 ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22880, 22891, 22901, 22915",Brocket_99  creator  Brocket_99 Brocket_99  starring  Brocket_99 ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"24834, 24844, 24854, 24864, 24874, 24884, 24896, 24908",Here_Comes_the_Groom  starring  Bing_Crosby Here_Comes_the_Groom  producer  Frank_Capra ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"24834, 24844, 24854, 24864, 24874, 24884, 24896, 24908",Here_Comes_the_Groom  starring  Bing_Crosby Here_Comes_the_Groom  producer  Frank_Capra ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"24834, 24844, 24854, 24864, 24874, 24884, 24896, 24908",Here_Comes_the_Groom  starring  Bing_Crosby Here_Comes_the_Groom  producer  Frank_Capra ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",3
"24834, 24844, 24854, 24864, 24874, 24884, 24896, 24908",Here_Comes_the_Groom  starring  Bing_Crosby Here_Comes_the_Groom  producer  Frank_Capra ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"24834, 24844, 24854, 24864, 24874, 24884, 24896, 24908",Here_Comes_the_Groom  starring  Bing_Crosby Here_Comes_the_Groom  producer  Frank_Capra ,242,"Give me the name of a movie with Frank Sinatra as its star, and the name of its producer ?",4
"22879, 22890, 22900, 22914",Bassie_&_Adriaan  creator  Bassie_&_Adriaan Bassie_&_Adriaan  starring  Bassie_&_Adriaan ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22879, 22890, 22900, 22914",Bassie_&_Adriaan  creator  Bassie_&_Adriaan Bassie_&_Adriaan  starring  Bassie_&_Adriaan ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22879, 22890, 22900, 22914",Bassie_&_Adriaan  creator  Bassie_&_Adriaan Bassie_&_Adriaan  starring  Bassie_&_Adriaan ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22879, 22890, 22900, 22914",Bassie_&_Adriaan  creator  Bassie_&_Adriaan Bassie_&_Adriaan  starring  Bassie_&_Adriaan ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,4
"22879, 22890, 22900, 22914",Bassie_&_Adriaan  creator  Bassie_&_Adriaan Bassie_&_Adriaan  starring  Bassie_&_Adriaan ,250,Give me the name of a show that was created by John Mahoney and starred by Jane Leeves ?,3
"22588, 22606, 22616, 22626, 22636, 22646, 22814, 22706, 22716, 22555, 22726, 22596, 22736, 22686, 22696, 22824",Scoop_(2006_film)  writer  Woody_Allen Scoop_(2006_film)  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,3
"22588, 22606, 22616, 22626, 22636, 22646, 22814, 22706, 22716, 22555, 22726, 22596, 22736, 22686, 22696, 22824",Scoop_(2006_film)  writer  Woody_Allen Scoop_(2006_film)  starring  Scarlett_Johansson ,249,Give me the name of a movie that was produced by Woody Allen and starred by Scarlett Johansson ?,1
